role,rank,phase,operator,input_shapes,input_dtypes,calls,gpu_kernel_count,gpu_total_us,gpu_mean_us,gpu_min_us,gpu_max_us
cloud,1,decode,aten.detach_.default,[[1]],"[""torch.int64""]",16,0,0.0,0.0,0.0,0.0
cloud,1,decode,aten.lift_fresh.default,[[1]],"[""torch.int32""]",16,0,0.0,0.0,0.0,0.0
cloud,1,decode,aten.detach_.default,[[1]],"[""torch.int32""]",16,0,0.0,0.0,0.0,0.0
cloud,1,decode,aten.lift_fresh.default,"[[1, 257]]","[""torch.int32""]",8,0,0.0,0.0,0.0,0.0
cloud,1,decode,aten.detach_.default,"[[1, 257]]","[""torch.int32""]",8,0,0.0,0.0,0.0,0.0
cloud,1,decode,aten.lift_fresh.default,[[2]],"[""torch.int32""]",16,0,0.0,0.0,0.0,0.0
cloud,1,decode,aten.detach_.default,[[2]],"[""torch.int32""]",16,0,0.0,0.0,0.0,0.0
cloud,1,decode,aten.empty.memory_format,[],[],232,0,0.0,0.0,0.0,0.0
cloud,1,decode,c10d.broadcast_.default,"[[1, 2048]]","[""torch.float16""]",16,16,3412.242,213.265125,6.752,1967.8
cloud,1,decode,aten.detach.default,[[2048]],"[""torch.float16""]",432,0,0.0,0.0,0.0,0.0
cloud,1,decode,_C.fused_add_rms_norm.default,"[[1, 2048], [1, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]",432,432,1170.779,2.710136574074074,2.592,2.88
cloud,1,decode,aten.linear.default,"[[1, 2048], [1280, 2048], [1280]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]",216,216,3038.707,14.068087962962963,13.696,14.656
cloud,1,decode,aten.split_with_sizes.default,"[[1, 1280]]","[""torch.float16""]",216,0,0.0,0.0,0.0,0.0
cloud,1,decode,_C.rotary_embedding.default,"[[1], [1, 1024], [1, 128], [32768, 128]]","[""torch.int64"", ""torch.float16"", ""torch.float16"", ""torch.float16""]",216,216,525.822,2.4343611111111114,2.336,2.592
cloud,1,decode,aten.zeros.default,[],[],216,216,252.414,1.1685833333333333,1.151,1.184
cloud,1,decode,aten.view.default,"[[1, 1024]]","[""torch.float16""]",432,0,0.0,0.0,0.0,0.0
cloud,1,decode,aten.view.default,"[[1, 128]]","[""torch.float16""]",432,0,0.0,0.0,0.0,0.0
cloud,1,decode,vllm.unified_attention_with_output.default,"[[1, 8, 128], [1, 1, 128], [1, 1, 128], [1, 8, 128]]","[""torch.float16"", ""torch.float16"", ""torch.float16"", ""torch.float16""]",216,656,4876.878,22.57813888888889,22.176,24.352
cloud,1,decode,aten.view.default,"[[1, 8, 128]]","[""torch.float16""]",216,0,0.0,0.0,0.0,0.0
cloud,1,decode,aten.linear.default,"[[1, 1024], [2048, 1024]]","[""torch.float16"", ""torch.float16""]",216,216,2780.339,12.871939814814816,12.704,14.784
cloud,1,decode,vllm.all_reduce.default,"[[1, 2048]]","[""torch.float16""]",432,0,0.0,0.0,0.0,0.0
cloud,1,decode,pynccl.all_reduce,"[[1, 2048]]","[""torch.float16""]",432,432,55096.042,127.53713425925926,8.064,1186.331
cloud,1,decode,aten.linear.default,"[[1, 2048], [11008, 2048]]","[""torch.float16"", ""torch.float16""]",216,216,20204.655,93.54006944444444,93.088,96.96
cloud,1,decode,_C.silu_and_mul.default,"[[1, 5504], [1, 11008]]","[""torch.float16"", ""torch.float16""]",216,216,789.341,3.6543564814814813,3.52,3.968
cloud,1,decode,aten.linear.default,"[[1, 5504], [2048, 5504]]","[""torch.float16"", ""torch.float16""]",216,432,12494.737,57.846004629629626,57.344,58.944
enterprise,1,prefill,aten.lift_fresh.default,[[4096]],"[""torch.int64""]",3,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.detach_.default,[[4096]],"[""torch.int64""]",3,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.lift_fresh.default,[[1]],"[""torch.int32""]",2,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.detach_.default,[[1]],"[""torch.int32""]",2,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.empty.memory_format,[],[],12,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.lift_fresh.default,[[2]],"[""torch.int32""]",2,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.detach_.default,[[2]],"[""torch.int32""]",2,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.ge.Scalar,[[4096]],"[""torch.int64""]",2,2,3.52,1.76,1.568,1.952
enterprise,1,prefill,aten.lt.Scalar,[[4096]],"[""torch.int64""]",2,2,3.232,1.616,1.536,1.696
enterprise,1,prefill,aten.__and__.Tensor,"[[4096], [4096]]","[""torch.bool"", ""torch.bool""]",2,2,2.72,1.36,1.344,1.376
enterprise,1,prefill,aten.mul.Tensor,[[4096]],"[""torch.bool""]",2,2,5.472,2.736,2.528,2.944
enterprise,1,prefill,aten.add.Tensor,"[[4096], [4096]]","[""torch.int64"", ""torch.int64""]",1,1,1.696,1.696,1.696,1.696
enterprise,1,prefill,aten.__or__.Tensor,"[[4096], [4096]]","[""torch.bool"", ""torch.bool""]",1,1,1.408,1.408,1.408,1.408
enterprise,1,prefill,aten.sub.Tensor,"[[4096], [4096]]","[""torch.int64"", ""torch.int64""]",1,1,1.696,1.696,1.696,1.696
enterprise,1,prefill,aten.mul.Tensor,"[[4096], [4096]]","[""torch.bool"", ""torch.int64""]",1,1,3.488,3.488,3.488,3.488
enterprise,1,prefill,aten.bitwise_not.default,[[4096]],"[""torch.bool""]",1,1,1.376,1.376,1.376,1.376
enterprise,1,prefill,aten.to.dtype,[[4096]],"[""torch.int64""]",1,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.embedding.default,"[[75968, 2048], [4096]]","[""torch.float16"", ""torch.int64""]",1,1,34.591,34.591,34.591,34.591
enterprise,1,prefill,aten.unsqueeze.default,[[4096]],"[""torch.bool""]",1,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.masked_fill_.Scalar,"[[4096, 2048], [4096, 1]]","[""torch.float16"", ""torch.bool""]",1,1,67.296,67.296,67.296,67.296
enterprise,1,prefill,vllm.all_reduce.default,"[[4096, 2048]]","[""torch.float16""]",19,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,pynccl.all_reduce,"[[4096, 2048]]","[""torch.float16""]",19,19,21318.272,1122.0143157894738,1099.226,1139.865
enterprise,1,prefill,aten.detach.default,[[2048]],"[""torch.float16""]",19,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.empty_like.default,"[[4096, 2048]]","[""torch.float16""]",1,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,_C.rms_norm.default,"[[4096, 2048], [4096, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]",1,1,123.199,123.199,123.199,123.199
enterprise,1,prefill,aten.linear.default,"[[4096, 2048], [1280, 2048], [1280]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]",9,9,2645.745,293.9716666666667,292.254,296.447
enterprise,1,prefill,aten.split_with_sizes.default,"[[4096, 1280]]","[""torch.float16""]",9,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,_C.rotary_embedding.default,"[[4096], [4096, 1024], [4096, 128], [32768, 128]]","[""torch.int64"", ""torch.float16"", ""torch.float16"", ""torch.float16""]",9,9,420.669,46.741,46.4,46.975
enterprise,1,prefill,aten.zeros.default,[],[],9,9,159.455,17.717222222222222,17.44,18.015
enterprise,1,prefill,aten.view.default,"[[4096, 1024]]","[""torch.float16""]",18,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.view.default,"[[4096, 128]]","[""torch.float16""]",18,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,vllm.unified_attention_with_output.default,"[[4096, 8, 128], [4096, 1, 128], [4096, 1, 128], [4096, 8, 128]]","[""torch.float16"", ""torch.float16"", ""torch.float16"", ""torch.float16""]",9,18,4583.877,509.3196666666667,492.893,519.805
enterprise,1,prefill,aten.view.default,"[[4096, 8, 128]]","[""torch.float16""]",9,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.linear.default,"[[4096, 1024], [2048, 1024]]","[""torch.float16"", ""torch.float16""]",9,9,1804.245,200.47166666666666,198.943,202.847
enterprise,1,prefill,_C.fused_add_rms_norm.default,"[[4096, 2048], [4096, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]",18,18,2496.049,138.66938888888888,137.727,139.616
enterprise,1,prefill,aten.linear.default,"[[4096, 2048], [11008, 2048]]","[""torch.float16"", ""torch.float16""]",9,9,18782.768,2086.974222222222,2077.747,2101.971
enterprise,1,prefill,_C.silu_and_mul.default,"[[4096, 5504], [4096, 11008]]","[""torch.float16"", ""torch.float16""]",9,9,2630.161,292.2401111111111,291.326,292.926
enterprise,1,prefill,aten.linear.default,"[[4096, 5504], [2048, 5504]]","[""torch.float16"", ""torch.float16""]",9,9,8741.387,971.2652222222223,960.091,989.786
enterprise,1,prefill,c10d.broadcast_.default,"[[4096, 2048]]","[""torch.float16""]",2,2,4663.397,2331.6985,2290.291,2373.106
enterprise,1,prefill,aten.lift_fresh.default,[[1]],"[""torch.int64""]",1,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.to.device,[[1]],"[""torch.int64""]",1,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.detach_.default,[[1]],"[""torch.int64""]",1,0,0.0,0.0,0.0,0.0
enterprise,1,prefill,aten.index_select.default,"[[4096, 2048], [1]]","[""torch.float16"", ""torch.int64""]",1,1,2.88,2.88,2.88,2.88
enterprise,1,prefill,aten.linear.default,"[[1, 2048], [75968, 2048]]","[""torch.float16"", ""torch.float16""]",1,1,643.068,643.068,643.068,643.068
enterprise,1,prefill,c10d.gather_.default,"[[1, 75968]]","[""torch.float16""]",1,1,23.328,23.328,23.328,23.328
enterprise,1,decode,aten.lift_fresh.default,[[1]],"[""torch.int64""]",32,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.detach_.default,[[1]],"[""torch.int64""]",32,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.lift_fresh.default,[[1]],"[""torch.int32""]",16,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.detach_.default,[[1]],"[""torch.int32""]",16,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.lift_fresh.default,"[[1, 257]]","[""torch.int32""]",8,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.detach_.default,"[[1, 257]]","[""torch.int32""]",8,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.lift_fresh.default,[[2]],"[""torch.int32""]",16,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.detach_.default,[[2]],"[""torch.int32""]",16,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.ge.Scalar,[[1]],"[""torch.int64""]",16,16,30.624,1.914,1.44,2.4
enterprise,1,decode,aten.lt.Scalar,[[1]],"[""torch.int64""]",16,16,23.488,1.468,1.44,1.504
enterprise,1,decode,aten.__and__.Tensor,"[[1], [1]]","[""torch.bool"", ""torch.bool""]",16,16,27.296,1.706,1.536,1.952
enterprise,1,decode,aten.mul.Tensor,[[1]],"[""torch.bool""]",16,16,30.655,1.9159375,1.631,2.432
enterprise,1,decode,aten.add.Tensor,"[[1], [1]]","[""torch.int64"", ""torch.int64""]",8,8,12.704,1.588,1.568,1.632
enterprise,1,decode,aten.__or__.Tensor,"[[1], [1]]","[""torch.bool"", ""torch.bool""]",8,8,12.384,1.548,1.536,1.568
enterprise,1,decode,aten.sub.Tensor,"[[1], [1]]","[""torch.int64"", ""torch.int64""]",8,8,12.288,1.536,1.504,1.728
enterprise,1,decode,aten.mul.Tensor,"[[1], [1]]","[""torch.bool"", ""torch.int64""]",8,8,19.488,2.436,2.368,2.752
enterprise,1,decode,aten.bitwise_not.default,[[1]],"[""torch.bool""]",8,8,13.056,1.632,1.6,1.856
enterprise,1,decode,aten.to.dtype,[[1]],"[""torch.int64""]",8,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.embedding.default,"[[75968, 2048], [1]]","[""torch.float16"", ""torch.int64""]",8,8,21.952,2.744,2.656,3.168
enterprise,1,decode,aten.unsqueeze.default,[[1]],"[""torch.bool""]",8,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.masked_fill_.Scalar,"[[1, 2048], [1, 1]]","[""torch.float16"", ""torch.bool""]",8,8,20.416,2.552,2.464,2.848
enterprise,1,decode,vllm.all_reduce.default,"[[1, 2048]]","[""torch.float16""]",152,0,0.0,0.0,0.0,0.0
enterprise,1,decode,pynccl.all_reduce,"[[1, 2048]]","[""torch.float16""]",152,152,14399.338,94.73248684210526,8.095,1649.207
enterprise,1,decode,aten.detach.default,[[2048]],"[""torch.float16""]",152,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.empty_like.default,"[[1, 2048]]","[""torch.float16""]",8,0,0.0,0.0,0.0,0.0
enterprise,1,decode,_C.rms_norm.default,"[[1, 2048], [1, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]",8,8,25.887,3.235875,3.135,3.648
enterprise,1,decode,aten.linear.default,"[[1, 2048], [1280, 2048], [1280]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]",72,72,1023.418,14.214138888888888,13.696,14.944
enterprise,1,decode,aten.split_with_sizes.default,"[[1, 1280]]","[""torch.float16""]",72,0,0.0,0.0,0.0,0.0
enterprise,1,decode,_C.rotary_embedding.default,"[[1], [1, 1024], [1, 128], [32768, 128]]","[""torch.int64"", ""torch.float16"", ""torch.float16"", ""torch.float16""]",72,72,180.83,2.511527777777778,2.4,2.88
enterprise,1,decode,aten.zeros.default,[],[],72,72,85.344,1.1853333333333333,1.152,1.376
enterprise,1,decode,aten.view.default,"[[1, 1024]]","[""torch.float16""]",144,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.view.default,"[[1, 128]]","[""torch.float16""]",144,0,0.0,0.0,0.0,0.0
enterprise,1,decode,vllm.unified_attention_with_output.default,"[[1, 8, 128], [1, 1, 128], [1, 1, 128], [1, 8, 128]]","[""torch.float16"", ""torch.float16"", ""torch.float16"", ""torch.float16""]",72,224,1658.232,23.031,22.304,27.36
enterprise,1,decode,aten.view.default,"[[1, 8, 128]]","[""torch.float16""]",72,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.linear.default,"[[1, 1024], [2048, 1024]]","[""torch.float16"", ""torch.float16""]",72,72,932.28,12.948333333333334,12.672,13.76
enterprise,1,decode,_C.fused_add_rms_norm.default,"[[1, 2048], [1, 2048], [2048]]","[""torch.float16"", ""torch.float16"", ""torch.float16""]",144,144,396.285,2.7519791666666666,2.56,3.2
enterprise,1,decode,aten.linear.default,"[[1, 2048], [11008, 2048]]","[""torch.float16"", ""torch.float16""]",72,72,6738.163,93.58559722222222,93.215,94.56
enterprise,1,decode,aten.empty.memory_format,[],[],88,0,0.0,0.0,0.0,0.0
enterprise,1,decode,_C.silu_and_mul.default,"[[1, 5504], [1, 11008]]","[""torch.float16"", ""torch.float16""]",72,72,265.28,3.6844444444444444,3.552,4.192
enterprise,1,decode,aten.linear.default,"[[1, 5504], [2048, 5504]]","[""torch.float16"", ""torch.float16""]",72,144,4182.339,58.08804166666666,57.503,60.16
enterprise,1,decode,c10d.broadcast_.default,"[[1, 2048]]","[""torch.float16""]",16,16,1866.423,116.6514375,63.808,172.735
enterprise,1,decode,aten.to.device,[[1]],"[""torch.int64""]",8,0,0.0,0.0,0.0,0.0
enterprise,1,decode,aten.index_select.default,"[[1, 2048], [1]]","[""torch.float16"", ""torch.int64""]",8,8,19.424,2.428,2.4,2.464
enterprise,1,decode,aten.linear.default,"[[1, 2048], [75968, 2048]]","[""torch.float16"", ""torch.float16""]",8,8,5082.05,635.25625,634.652,635.708
enterprise,1,decode,c10d.gather_.default,"[[1, 75968]]","[""torch.float16""]",8,8,181.791,22.723875,22.304,23.008
