cloud_h2d_tp_ms,cloud_d2h_ms,cloud_worker_ms,cloud_body_read_ms,cloud_unpack_ms,cloud_executor_ms,cloud_dispatch_ms,rows,activation_bytes,upload_wire_bytes,download_wire_bytes,enterprise_d2h_ms,enterprise_pack_ms,rpc_ms,enterprise_unpack_ms,enterprise_h2d_tp_ms,gpu_ready_rtt_ms,cloud_pack_ms,upload_path_ms,download_path_ms,http_transport_ms,cloud_ipc_residual_ms,validation_ok,variant,pass_id,sample,warmup
0.496435,0.341764,0.838199,0.801872,0.200497,3.815385,0.06541,256,2097152,2097307,2097484,0.362977,0.662434,17.439708,0.233928,0.521533,19.220703,0.654347,6.161499,6.536965,12.698464000000001,2.977186,True,baseline,1,5,False
0.527166,0.36533,0.892496,0.823354,0.326379,3.668608,0.052866,256,2097152,2097307,2097484,0.28431,0.643978,17.267581,0.188647,0.510976,18.895634,0.538514,6.198507,6.480085,12.678592,2.776112,True,baseline,1,6,False
0.472056,0.354185,0.826241,1.079973,0.224081,4.733752,0.056323,256,2097152,2097307,2097485,0.276693,0.622862,19.133798,0.310567,0.557425,20.901494,0.6641,6.457268,6.988454,13.445722,3.907511,True,baseline,1,7,False
0.513788,0.354131,0.867919,0.894385,0.362931,3.750017,0.129809,256,2097152,2097307,2097485,0.330905,0.714263,17.91426,0.188859,0.5147,19.663132,0.673069,6.453613,6.541902,12.995515000000001,2.882098,True,baseline,1,8,False
0.48554,0.349933,0.835473,0.806122,0.189781,3.841518,0.065865,256,2097152,2097307,2097484,0.279123,0.625733,17.518427,0.220843,0.515333,19.159594,0.698353,6.179858,6.539165,12.719023,3.0060450000000003,True,baseline,1,9,False
0.492964,0.354843,0.847807,0.797487,0.325111,3.660634,0.052424,256,2097152,2097307,2097485,0.275016,0.658033,17.364101,0.199897,0.500113,18.997315,0.637852,6.182866,6.502256,12.685122,2.812827,True,baseline,1,10,False
2.407862,2.946181,5.354043,42.738984,1.938521,60.463335,0.098749,2048,16777216,16777374,16777553,1.288214,5.771081,170.616227,1.901314,2.378305,181.955307,10.796065,48.322571,48.991086,97.313657,55.109292,True,baseline,1,3,False
2.083358,2.327186,4.410544,42.096835,4.347925,42.467848,0.112086,2048,16777216,16777374,16777553,1.295913,5.756231,151.966366,2.146557,2.438499,163.603696,7.79136,47.734451,49.507396,97.241847,38.057303999999995,True,baseline,1,4,False
2.343012,2.32527,4.668282,42.733259,1.94916,52.367792,0.086111,2048,16777216,16777374,16777551,1.299345,5.86396,163.47853,1.920042,2.404382,174.966464,11.456395,48.315705,49.296114,97.611819,47.699510000000004,True,baseline,1,5,False
2.231824,1.272031,3.503855,42.712979,1.929226,30.040849,0.118344,2048,16777216,16777374,16777553,1.301412,5.689226,136.069547,2.118754,2.3804,147.559585,4.594642,48.320922,51.060639,99.381561,26.536994,True,baseline,1,6,False
2.333481,2.425077,4.758558,42.616226,1.976019,48.388771,0.082579,2048,16777216,16777374,16777553,1.29428,5.613149,158.734757,1.853505,2.392606,169.888445,10.863648,48.211768,49.205142,97.41691,43.630213,True,baseline,1,7,False
2.570761,2.240929,4.81169,42.252846,2.121612,36.199087,0.111291,2048,16777216,16777374,16777552,1.293762,6.345478,141.824639,4.022485,2.40216,155.888682,5.866526,47.840048,49.681903,97.521951,31.387397,True,baseline,1,8,False
2.31603,1.617228,3.933258,42.128786,2.391642,39.01382,0.10109,2048,16777216,16777374,16777550,1.29698,13.15361,150.076471,3.832076,2.376147,170.735472,11.522095,47.733992,49.308089,97.042081,35.080562,True,baseline,1,9,False
2.353841,1.690956,4.044797,50.883611,1.914914,39.587389,0.108363,2048,16777216,16777374,16777553,1.307738,13.233717,153.291453,4.091492,2.358036,174.28256,5.619794,56.517924,49.538087,106.056011,35.542592,True,baseline,1,10,False
0.229185,0.042973,0.272158,0.030775,0.034139,0.575693,0.050181,1,8192,8335,8515,0.064217,0.032199,11.450292,0.037799,0.251961,11.836571,0.036345,5.375452,5.375672,10.751124,0.303535,True,baseline,1,3,False
0.225304,0.043352,0.268656,0.02759,0.032704,0.783899,0.03997,1,8192,8335,8513,0.063254,0.032304,11.58911,0.036836,0.249653,11.971263,0.03199,5.359168,5.338814,10.697982,0.515243,True,baseline,1,4,False
0.215766,0.04355,0.259316,0.030072,0.032712,0.550195,0.049725,1,8192,8335,8514,0.064383,0.033073,11.408073,0.03705,0.231588,11.774273,0.040397,5.375397,5.356727,10.732124,0.290879,True,baseline,1,5,False
0.220498,0.04278,0.263278,0.028939,0.03214,0.697731,0.038243,1,8192,8335,8513,0.061142,0.032298,11.497119,0.038271,0.240055,11.868999,0.031195,5.354809,5.34078,10.695589,0.434453,True,baseline,1,6,False
0.209696,0.040673,0.250369,0.032387,0.035478,0.542636,0.049455,1,8192,8335,8515,0.065876,0.033818,11.419458,0.038342,0.222229,11.779829,0.036229,5.379968,5.373109,10.753077000000001,0.292267,True,baseline,1,7,False
0.195387,0.042325,0.237712,0.18827,0.033902,0.545654,0.03897,1,8192,8335,8513,0.062828,0.032581,11.533772,0.037736,0.240868,11.907882,0.030111,5.539065,5.34407,10.883135,0.30794199999999994,True,baseline,1,8,False
0.210808,0.040523,0.251331,0.030721,0.033419,0.539159,0.04318,1,8192,8335,8514,0.061538,0.030634,11.377938,0.03686,0.224034,11.731106,0.035355,5.366554,5.357492,10.724046,0.28782800000000003,True,baseline,1,9,False
0.237499,0.044592,0.282091,0.029198,0.032755,0.556633,0.037964,1,8192,8335,8515,0.063124,0.031974,11.36011,0.036539,0.21913,11.710987,0.028737,5.362581,5.33949,10.702071,0.27454200000000006,True,baseline,1,10,False
0.830967,0.588232,1.419199,10.349789,0.622685,7.297099,0.054256,512,4194304,4194459,4194638,0.441857,1.413937,40.925437,0.443306,0.724474,43.949137,1.203197,15.79556,15.949706,31.745266,5.8779,True,baseline,1,3,False
0.734945,0.525937,1.260882,10.390707,0.49314,7.850127,0.068088,512,4194304,4194459,4194637,0.500014,1.365376,41.633588,0.539596,0.796637,44.835367,1.21909,15.816919,16.18264,31.999558999999998,6.589245,True,baseline,1,4,False
0.816122,0.991834,1.807956,10.345606,0.603642,8.230617,0.055906,512,4194304,4194459,4194638,0.445865,1.431503,41.768062,0.392602,0.683241,44.721433,1.021194,15.797586,16.055767,31.853353,6.422661000000001,True,baseline,1,5,False
0.733351,0.951259,1.68461,10.375675,0.496908,8.046932,0.072121,512,4194304,4194459,4194637,0.42052,1.277405,41.74392,0.529894,0.780745,44.752599,1.168986,15.798167,16.157195,31.955362,6.362322,True,baseline,1,6,False
0.78991,0.976329,1.766239,10.350417,0.596592,8.158022,0.052846,512,4194304,4194459,4194637,0.447381,1.414401,41.959083,0.384341,0.684044,44.889433,1.259213,15.811703,16.077143,31.888846,6.391783000000001,True,baseline,1,7,False
0.854334,0.519373,1.373707,10.39548,0.486293,7.986427,0.068472,512,4194304,4194459,4194637,0.427608,1.269725,42.002197,0.529463,0.814381,45.043503,1.412734,15.804324,16.239144,32.043468,6.6127199999999995,True,baseline,1,8,False
0.827817,0.938822,1.766639,10.347489,0.606189,7.71641,0.055137,512,4194304,4194459,4194637,0.438882,1.405609,41.263201,0.397158,0.682134,44.187111,1.030872,15.805534,16.045953,31.851487,5.949771,True,baseline,1,9,False
0.70065,0.502862,1.203512,10.380676,0.465468,7.456156,0.069032,512,4194304,4194459,4194637,0.432498,1.279439,41.447113,0.529401,0.812006,44.500593,1.460039,15.793941,16.199273,31.993214000000002,6.252644,True,baseline,1,10,False
0.283514,0.166767,0.450281,0.244312,0.062897,1.268537,0.056285,64,524288,524438,524617,0.12869,0.176012,12.818505,0.077142,0.324937,13.525446,0.148036,5.598928,5.68053,11.279458,0.8182560000000001,True,baseline,1,3,False
0.292349,0.134492,0.426841,0.292186,0.066365,1.172729,0.051413,64,524288,524438,524617,0.119737,0.137603,12.720786,0.080399,0.299983,13.358615,0.105228,5.658311,5.663978,11.322289000000001,0.7458879999999999,True,baseline,1,4,False
0.276643,0.14575,0.422393,0.245665,0.063638,1.281701,0.053358,64,524288,524438,524616,0.132113,0.160404,12.857956,0.077909,0.314497,13.543008,0.157928,5.606672,5.69142,11.298092,0.859308,True,baseline,1,5,False
0.312275,0.115867,0.428142,0.290228,0.066397,1.238838,0.044773,64,524288,524438,524617,0.130575,0.155115,12.822648,0.07853,0.309111,13.496091,0.123493,5.66795,5.67848,11.346430000000002,0.8106960000000001,True,baseline,1,6,False
0.275714,0.136303,0.412017,0.244203,0.062102,1.269662,0.051612,64,524288,524438,524617,0.130173,0.151482,12.825168,0.075321,0.314515,13.49679,0.150282,5.600328,5.688061,11.288389,0.857645,True,baseline,1,7,False
0.275935,0.14551,0.421445,0.297877,0.065267,1.180722,0.045626,64,524288,524438,524616,0.129063,0.153847,12.717833,0.073282,0.290007,13.364152,0.101425,5.660925,5.661333,11.322258,0.759277,True,baseline,1,8,False
0.284244,0.155621,0.439865,0.247086,0.065604,1.282804,0.053767,64,524288,524438,524617,0.133085,0.174495,13.133853,0.084092,0.318029,13.843698,0.14748,5.600925,5.980081,11.581006,0.8429390000000001,True,baseline,1,9,False
0.329816,0.201329,0.531145,0.286267,0.067028,1.419019,0.046067,64,524288,524438,524617,0.132137,0.162056,12.92441,0.074546,0.311368,13.604692,0.099726,5.651769,5.638513,11.290282,0.887874,True,baseline,1,10,False
0.2402,0.050415,0.290615,0.03889,0.03525,0.585425,0.039614,4,32768,32913,33089,0.064475,0.034159,11.426452,0.039387,0.22747,11.792043,0.032123,5.364227,5.367865,10.732092,0.29480999999999996,True,baseline,1,3,False
0.228157,0.043696,0.271853,0.038249,0.03462,0.602924,0.05113,4,32768,32913,33091,0.065718,0.036201,11.478732,0.037445,0.242726,11.860934,0.038916,5.375332,5.373069,10.748401000000001,0.331071,True,baseline,1,4,False
0.236941,0.051627,0.288568,0.039447,0.035003,0.601994,0.039701,4,32768,32913,33093,0.065597,0.036741,11.432969,0.037016,0.234275,11.806725,0.031665,5.368967,5.353603,10.72257,0.31342600000000004,True,baseline,1,5,False
0.225113,0.042944,0.268057,0.036711,0.0335,0.589908,0.050485,4,32768,32913,33091,0.064257,0.035626,11.461303,0.037482,0.259356,11.858129,0.038116,5.374826,5.371494,10.74632,0.321851,True,baseline,1,6,False
0.23979,0.050899,0.290689,0.037062,0.032481,0.586045,0.038063,4,32768,32913,33092,0.064985,0.037387,11.404667,0.036741,0.209977,11.753863,0.0308,5.371095,5.344311,10.715406000000002,0.29535600000000006,True,baseline,1,7,False
0.231112,0.045454,0.276566,0.039768,0.036784,0.582861,0.050083,4,32768,32913,33093,0.065545,0.035627,11.469376,0.037449,0.249221,11.857314,0.039575,5.374465,5.382862,10.757327,0.306295,True,baseline,1,8,False
0.235582,0.04981,0.285392,0.039613,0.035456,0.580351,0.039141,4,32768,32913,33092,0.06383,0.036065,11.422475,0.036498,0.231281,11.790247,0.030171,5.38746,5.34797,10.735430000000001,0.29495899999999997,True,baseline,1,9,False
0.222858,0.044205,0.267063,0.037594,0.034003,0.57192,0.042864,4,32768,32913,33092,0.066506,0.035662,11.452051,0.037364,0.252356,11.844052,0.038171,5.382548,5.379887,10.762435,0.304857,True,baseline,1,10,False
1.258196,1.127027,2.385223,20.979818,1.100539,14.481385,0.092613,1024,8388608,8388766,8388945,0.741225,2.779541,72.601297,1.114042,1.370538,78.606771,2.935536,26.508506,27.478998,53.987504,12.096162,True,baseline,1,3,False
1.33389,1.330692,2.664582,21.131114,0.958547,17.604957,0.071767,1024,8388608,8388766,8388944,0.725235,2.772383,74.565315,0.791943,1.159002,80.014013,1.901915,26.665249,27.358387,54.023635999999996,14.940375,True,baseline,1,4,False
1.255685,1.049744,2.305429,21.011109,1.065115,18.397437,0.100563,1024,8388608,8388766,8388945,0.72103,2.723716,75.984355,1.087591,1.363967,81.88079,2.446506,26.534255,27.436263,53.970518,16.092008,True,baseline,1,5,False
1.369892,1.455626,2.825518,21.049673,0.955694,17.868448,0.070662,1024,8388608,8388766,8388945,0.729167,2.786189,75.078151,1.040436,1.280016,80.914122,2.242397,26.598664,27.337836,53.936499999999995,15.04293,True,baseline,1,6,False
1.31084,0.946096,2.256936,20.954864,1.013835,15.659999,0.093298,1024,8388608,8388766,8388944,0.931015,2.963,73.257396,1.066186,1.286352,79.504078,2.507645,26.512563,27.464828,53.977391,13.403063,True,baseline,1,7,False
1.202951,0.975217,2.178168,21.025747,1.17584,18.502009,0.080021,1024,8388608,8388766,8388944,0.770971,3.014128,75.868678,1.707863,1.328634,82.690392,1.904988,26.561911,27.638214,54.200125,16.323841,True,baseline,1,8,False
1.201475,0.710541,1.912016,20.955751,1.143534,16.069473,0.068818,1024,8388608,8388766,8388945,1.190502,3.554289,73.615633,1.084192,1.307394,80.752126,2.393885,26.510216,27.425148,53.935364,14.157456999999999,True,baseline,1,9,False
1.455981,0.887912,2.343893,21.944438,0.722596,17.151389,0.078379,1024,8388608,8388766,8388945,0.747272,2.97089,90.162796,2.63572,1.288435,97.805275,1.786225,27.454652,42.965638,70.42029,14.807496000000002,True,baseline,1,10,False
17.372463,68.228982,85.601445,1092.751163,37.024308,760.914895,0.123831,16384,134217728,134217891,134218076,32.864465,178.040789,2621.772622,29.723859,18.021395,2880.423413,206.886656,1098.977534,517.828986,1616.80652,675.31345,True,baseline,1,3,False
17.872499,68.47356,86.346059,1105.348194,39.832481,763.611889,0.217126,16384,134217728,134217891,134218075,32.841723,177.756596,2638.350409,25.98969,17.762677,2892.701366,204.556884,1111.62886,518.484742,1630.113602,677.26583,True,baseline,1,4,False
16.855831,66.162901,83.018732,1097.669238,42.027256,755.304962,0.21649,16384,134217728,134217891,134218075,32.761944,179.710252,2619.437873,24.71893,17.731266,2874.360476,203.163453,1103.9367,514.767824,1618.704524,672.28623,True,baseline,1,5,False
16.876083,66.491591,83.367674,1080.730058,37.101952,758.702493,0.449981,16384,134217728,134217891,134218076,33.940722,176.913628,2615.968781,25.618167,17.6807,2870.122158,201.01735,1087.432316,531.256572,1618.688888,675.334819,True,baseline,1,6,False
17.087027,66.514149,83.601176,1080.736285,36.974065,750.584671,0.122888,16384,134217728,134217891,134218076,40.191694,182.857778,2611.715075,25.848581,25.313425,2885.926767,204.455358,1086.808495,532.757345,1619.56584,666.983495,True,baseline,1,7,False
17.906983,67.765331,85.672314,1083.219346,37.269189,759.920985,0.220225,16384,134217728,134217891,134218076,39.656752,176.920137,2633.037851,24.672605,17.850887,2892.138452,204.223522,1089.433795,541.963066,1631.396861,674.248671,True,baseline,1,8,False
16.986587,65.992457,82.979044,1101.595925,37.315929,755.646748,0.206502,16384,134217728,134217891,134218076,8.944683,175.867226,2597.964091,24.525914,17.599919,2824.902027,204.148711,1107.475835,493.161434,1600.6372689999998,672.667704,True,baseline,1,9,False
17.724039,68.002672,85.726711,1084.250304,36.838558,756.291076,0.117767,16384,134217728,134217891,134218076,33.042934,177.950328,2627.503578,24.449386,17.665414,2880.611807,203.270993,1090.175076,540.803096,1630.978172,670.564365,True,baseline,1,10,False
0.214079,0.055845,0.269924,0.063025,0.041422,0.60902,0.050905,16,131072,131220,131398,0.078117,0.059817,11.596869,0.04125,0.28526,12.061444,0.043428,5.415215,5.4343,10.849515,0.339096,True,baseline,1,3,False
0.226236,0.05649,0.282726,0.063149,0.038743,0.705161,0.0492,16,131072,131220,131396,0.079935,0.061821,11.715106,0.041638,0.256158,12.154755,0.043789,5.409639,5.465935,10.875574,0.42243500000000006,True,baseline,1,4,False
0.208272,0.059167,0.267439,0.061858,0.039574,0.593762,0.051941,16,131072,131220,131399,0.081624,0.058709,11.571696,0.040939,0.295021,12.048123,0.041322,5.41402,5.428406,10.842426,0.32632300000000003,True,baseline,1,5,False
0.225353,0.058424,0.283777,0.061163,0.038859,0.59382,0.046782,16,131072,131220,131398,0.076668,0.058337,11.551458,0.040966,0.28163,12.009167,0.043127,5.403474,5.422984,10.826457999999999,0.310043,True,baseline,1,6,False
0.206444,0.057428,0.263872,0.073217,0.040062,0.594626,0.046836,16,131072,131220,131399,0.078944,0.059003,11.581961,0.042342,0.281656,12.044004,0.041521,5.428177,5.428181,10.856358,0.330754,True,baseline,1,7,False
0.203923,0.05665,0.260573,0.061445,0.039532,0.591558,0.048008,16,131072,131220,131398,0.07601,0.062923,11.558032,0.041083,0.27012,12.008263,0.043056,5.398767,5.434671,10.833438000000001,0.33098500000000003,True,baseline,1,8,False
0.211281,0.059057,0.270338,0.060742,0.039211,0.614097,0.045842,16,131072,131220,131399,0.078127,0.057612,11.607711,0.070202,0.256179,12.069944,0.040948,5.412358,5.45269,10.865048,0.343759,True,baseline,1,9,False
0.207085,0.054404,0.261489,0.062884,0.040086,0.586408,0.048391,16,131072,131220,131399,0.075972,0.058838,11.611174,0.064365,0.246835,12.057291,0.043487,5.432583,5.45759,10.890173,0.324919,True,baseline,1,10,False
9.508872,35.035378,44.54425,311.410037,12.378065,388.595726,0.104504,8192,67108864,67109024,67109207,4.617741,88.68525,1061.079418,12.524697,9.010048,1175.917363,108.112453,317.073584,234.809766,551.88335,344.05147600000004,True,baseline,1,3,False
9.124172,19.739039,28.863211,298.648573,12.560259,341.95798,0.108792,8192,67108864,67109024,67109207,4.637238,88.106494,1020.764348,12.461381,9.001618,1134.971555,101.551088,304.273787,260.306931,564.580718,313.09476900000004,True,baseline,1,4,False
9.16042,34.291638,43.452058,303.626364,12.368071,387.203327,0.110042,8192,67108864,67109024,67109207,4.610137,88.603611,1042.819718,12.489692,8.940745,1157.46403,100.881625,309.285377,232.964803,542.25018,343.751269,True,baseline,1,5,False
9.107618,34.491437,43.599055,298.401004,12.421949,356.597568,0.110921,8192,67108864,67109024,67109208,4.619511,87.975793,1026.556031,12.548534,9.028748,1140.72882,100.83613,304.112374,252.471236,556.58361,312.998513,True,baseline,1,6,False
8.991227,34.286321,43.277548,294.947189,12.332936,387.497564,0.114851,8192,67108864,67109024,67109208,16.804247,87.829891,1034.270575,12.501328,8.9825,1160.388691,100.786462,300.606297,232.927148,533.533445,344.220016,True,baseline,1,7,False
9.173362,34.267269,43.440631,298.286375,12.441269,353.409195,0.103387,8192,67108864,67109024,67109208,4.590409,87.871305,1003.124993,12.585186,9.110886,1117.282989,101.289929,303.944546,231.931366,535.875912,309.968564,True,baseline,1,8,False
9.090806,34.412424,43.50323,295.667373,12.377012,387.195587,0.106262,8192,67108864,67109024,67109207,4.599638,87.506458,1054.85199,12.512237,9.04573,1168.516666,100.93843,301.45856,252.770123,554.228683,343.692357,True,baseline,1,9,False
9.107962,34.396423,43.504385,295.46181,12.409317,354.354445,0.111043,8192,67108864,67109024,67109207,4.589967,87.471317,1000.844848,12.381007,8.974354,1114.261807,101.010434,301.121567,231.832662,532.954229,310.85006,True,baseline,1,10,False
0.230733,0.043134,0.273867,0.027352,0.034329,0.513895,0.047361,1,8192,8335,8515,0.063589,0.03286,11.388239,0.036243,0.245116,11.766129,0.041593,5.370112,5.378006,10.748118,0.24002799999999996,True,stage1,0,3,False
0.216356,0.043602,0.259958,0.028888,0.034902,0.494794,0.042864,1,8192,8335,8515,0.063478,0.032965,11.548611,0.035318,0.23529,11.915765,0.039577,5.552633,5.380641,10.933274,0.234836,True,stage1,0,4,False
0.249222,0.046157,0.295379,0.027222,0.034194,0.532211,0.045268,1,8192,8335,8515,0.063511,0.035699,11.387498,0.0365,0.234384,11.757685,0.040077,5.360165,5.372761,10.732925999999999,0.236832,True,stage1,0,5,False
0.2347,0.044141,0.278841,0.027085,0.032651,0.51465,0.053707,1,8192,8335,8512,0.06075,0.031642,11.358376,0.036005,0.241395,11.728271,0.04113,5.349551,5.363811,10.713362,0.23580900000000005,True,stage1,0,6,False
0.236562,0.042655,0.279217,0.02791,0.032518,0.510845,0.054391,1,8192,8335,8514,0.062543,0.032449,11.37218,0.035096,0.243652,11.746013,0.03982,5.362177,5.369653,10.731829999999999,0.231628,True,stage1,0,7,False
0.230418,0.042483,0.272901,0.027036,0.033129,0.503948,0.046219,1,8192,8335,8515,0.063338,0.032509,11.351694,0.035035,0.231094,11.713763,0.046593,5.358589,5.36042,10.719009,0.23104699999999995,True,stage1,0,8,False
0.236192,0.045536,0.281728,0.026854,0.032857,0.517472,0.043412,1,8192,8335,8515,0.062834,0.032008,11.356968,0.035661,0.235353,11.722913,0.040585,5.350001,5.369632,10.719633,0.23574400000000006,True,stage1,0,9,False
0.222569,0.043283,0.265852,0.026833,0.032214,0.497671,0.037407,1,8192,8335,8515,0.061361,0.032904,11.323217,0.035808,0.225385,11.678754,0.039384,5.357604,5.356096,10.7137,0.231819,True,stage1,0,10,False
0.235213,0.045612,0.280825,0.035668,0.03668,0.528233,0.043267,4,32768,32913,33092,0.065697,0.034787,11.395819,0.037165,0.23498,11.768542,0.039884,5.372921,5.372011,10.744931999999999,0.24740799999999996,True,stage1,0,3,False
0.242661,0.04537,0.288031,0.036844,0.035258,0.525656,0.043128,4,32768,32913,33092,0.065009,0.03701,11.386345,0.037244,0.239735,11.765433,0.039526,5.363694,5.376316,10.74001,0.23762500000000003,True,stage1,0,4,False
0.231333,0.045125,0.276458,0.034383,0.036897,0.517043,0.037997,4,32768,32913,33093,0.066558,0.03715,11.369999,0.038102,0.237008,11.748936,0.041781,5.365177,5.368138,10.733315000000001,0.24058500000000005,True,stage1,0,5,False
0.247012,0.046182,0.293194,0.033868,0.033657,0.542272,0.047065,4,32768,32913,33093,0.069065,0.034629,11.407081,0.036707,0.25852,11.806102,0.04045,5.367603,5.373174,10.740777,0.24907799999999997,True,stage1,0,6,False
0.22721,0.047941,0.275151,0.033005,0.034064,0.50945,0.04549,4,32768,32913,33090,0.065442,0.036577,11.350856,0.036204,0.236296,11.725482,0.039818,5.353184,5.366217,10.719401,0.23429899999999998,True,stage1,0,7,False
0.248648,0.045501,0.294149,0.037569,0.038198,0.53606,0.043002,4,32768,32913,33092,0.065417,0.035839,11.43807,0.035499,0.233225,11.80814,0.043006,5.393994,5.380924,10.774918,0.241911,True,stage1,0,8,False
0.237441,0.04582,0.283261,0.037658,0.03737,0.525302,0.055151,4,32768,32913,33091,0.066773,0.037392,11.441549,0.045864,0.248279,11.839948,0.044344,5.394762,5.381625,10.776387,0.24204100000000006,True,stage1,0,9,False
0.245379,0.046187,0.291566,0.040463,0.048964,0.593421,0.054736,4,32768,32913,33093,0.079277,0.039496,11.577655,0.04705,0.238791,11.982378,0.045635,5.412508,5.419313,10.831821,0.301855,True,stage1,0,10,False
0.261168,0.055165,0.316333,0.068035,0.051339,0.576382,0.051125,16,131072,131220,131399,0.082875,0.042357,11.602317,0.038391,0.256683,12.022715,0.045144,5.426672,5.448657,10.875329,0.260049,True,stage1,0,3,False
0.250653,0.055775,0.306428,0.056323,0.037432,0.568272,0.05686,16,131072,131220,131398,0.074992,0.045683,11.536458,0.039472,0.255941,11.952672,0.046287,5.384338,5.440037,10.824375,0.261844,True,stage1,0,4,False
0.255471,0.055538,0.311009,0.054498,0.036257,0.564863,0.052377,16,131072,131220,131399,0.078544,0.047205,11.518069,0.039504,0.254634,11.938066,0.04546,5.384466,5.431743,10.816209,0.253854,True,stage1,0,5,False
0.252183,0.055311,0.307494,0.057875,0.03843,0.565823,0.054477,16,131072,131220,131398,0.078605,0.046283,11.606548,0.038464,0.262196,12.032202,0.046163,5.398639,5.500076,10.898715,0.258329,True,stage1,0,6,False
0.247165,0.054586,0.301751,0.054712,0.0462,0.571299,0.044693,16,131072,131220,131397,0.074865,0.099614,11.627098,0.040751,0.229862,12.07229,0.045381,5.387915,5.528768,10.916682999999999,0.269548,True,stage1,0,7,False
0.243213,0.055427,0.29864,0.056372,0.048375,0.55689,0.046308,16,131072,131220,131397,0.077556,0.075839,11.587991,0.05602,0.229606,12.027101,0.044066,5.389687,5.499781,10.889468,0.25825,True,stage1,0,8,False
0.246605,0.055483,0.302088,0.055038,0.044592,0.563105,0.046233,16,131072,131220,131399,0.078429,0.071841,11.609003,0.058516,0.234424,12.052304,0.046056,5.392015,5.514115,10.906130000000001,0.26101699999999994,True,stage1,0,9,False
0.240673,0.055438,0.296111,0.053308,0.034428,0.556299,0.052693,16,131072,131220,131399,0.075962,0.075949,11.570077,0.039792,0.254683,12.016558,0.044362,5.371144,5.508363,10.879507,0.260188,True,stage1,0,10,False
0.306942,0.098229,0.405171,0.191445,0.05966,0.780617,0.048854,64,524288,524438,524616,0.255648,0.280845,12.328989,0.073374,0.288178,13.227134,0.069854,5.554856,5.81212,11.366976000000001,0.375446,True,stage1,0,3,False
0.302151,0.098771,0.400922,0.191257,0.063468,0.781594,0.052782,64,524288,524438,524617,0.249331,0.267397,12.368319,0.07551,0.283036,13.24369,0.069523,5.545809,5.852266,11.398075,0.380672,True,stage1,0,4,False
0.29864,0.105945,0.404585,0.187129,0.060704,0.784049,0.042266,64,524288,524438,524616,0.244503,0.259113,12.318624,0.07425,0.288321,13.184919,0.068297,5.542911,5.817272,11.360183,0.379464,True,stage1,0,5,False
0.296681,0.102651,0.399332,0.187032,0.06032,0.779363,0.049064,64,524288,524438,524616,0.250845,0.282032,12.354858,0.07205,0.287634,13.247512,0.070984,5.541426,5.850562,11.391988000000001,0.380031,True,stage1,0,6,False
0.293339,0.099323,0.392662,0.193136,0.059922,0.766692,0.042501,64,524288,524438,524617,0.248888,0.266126,12.343613,0.071621,0.282891,13.213258,0.071427,5.550853,5.849246,11.400099,0.37403000000000003,True,stage1,0,7,False
0.2983,0.100417,0.398717,0.190548,0.062954,0.774956,0.056333,64,524288,524438,524615,0.239821,0.266684,12.367616,0.072834,0.291494,13.238567,0.06933,5.557548,5.843379,11.400927,0.376239,True,stage1,0,8,False
0.301648,0.103294,0.404942,0.187251,0.065514,0.782479,0.048121,64,524288,524438,524617,0.245093,0.269004,12.338632,0.076821,0.294655,13.224308,0.069363,5.537768,5.832229,11.369997,0.377537,True,stage1,0,9,False
0.293691,0.097751,0.391442,0.189514,0.060936,0.770349,0.04815,64,524288,524438,524616,0.248366,0.263913,12.331057,0.073102,0.28671,13.203269,0.069351,5.549279,5.829786,11.379065,0.37890699999999994,True,stage1,0,10,False
0.352958,0.151129,0.504087,0.723626,0.27291,1.04645,0.045993,128,1048576,1048729,1048905,0.193459,0.1539,14.768874,0.143205,0.410476,15.670041,0.11857,6.082736,7.197834,13.28057,0.5423630000000002,True,stage1,0,3,False
0.347655,0.149224,0.496879,0.750844,0.286739,1.018625,0.056448,128,1048576,1048729,1048907,0.191391,0.146019,13.621924,0.144745,0.356736,14.460947,0.118013,6.140332,5.997995,12.138327,0.5217459999999998,True,stage1,0,4,False
0.352906,0.150669,0.503575,0.720063,0.263719,1.021171,0.045324,128,1048576,1048729,1048907,0.194976,0.143516,13.515772,0.124516,0.354384,14.333288,0.127227,6.087312,5.966986,12.054298,0.5175960000000001,True,stage1,0,5,False
0.34206,0.168689,0.510749,0.74608,0.259025,1.024444,0.045768,128,1048576,1048729,1048905,0.169335,0.152797,13.547107,0.122741,0.348635,14.340724,0.125234,6.095257,5.993529,12.088785999999999,0.5136949999999999,True,stage1,0,6,False
0.34054,0.151942,0.492482,0.720114,0.248291,1.003231,0.049373,128,1048576,1048729,1048906,0.171406,0.147079,13.4708,0.116103,0.355369,14.260874,0.12662,6.079469,5.959905,12.039373999999999,0.510749,True,stage1,0,7,False
0.343978,0.163453,0.507431,0.81044,0.300119,1.022024,0.050429,128,1048576,1048729,1048906,0.16757,0.15383,13.644127,0.126316,0.358011,14.449965,0.118733,6.17491,5.9738,12.14871,0.5145930000000001,True,stage1,0,8,False
0.337986,0.150006,0.487992,0.749066,0.265564,1.010928,0.050741,128,1048576,1048729,1048907,0.175443,0.172575,13.526127,0.121618,0.34982,14.345677,0.11617,6.122587,5.956245,12.078832,0.5229360000000001,True,stage1,0,9,False
