topology,isl,osl,requested_concurrency,actual_batch_size,batch_id,phase,capture_first_prefill,representative_token_idx,representative_context_len,representative_queue_ms,raw_activation_bytes_each_direction,enterprise_front_prefill_ms,enterprise_front_decode_ms,cloud_middle_prefill_ms,cloud_middle_decode_ms,enterprise_back_prefill_ms,enterprise_back_decode_ms,upload_bytes,download_bytes,upload_ms,download_ms,rpc_wall_ms,cloud_queue_ms,enterprise_stage_pack_ms,enterprise_receive_ms,cloud_receive_ms,cloud_d2h_ms,step_wall_ms
tp_1_1,2048,256,1,1,a1ef22b24c854667845ff613db69887c,decode,False,168,2216,0.08316400271723978,8192,,2.444416046142578,,13.861791610717773,,4.260255813598633,8478,8661,5.490262,5.392573,25.593725997168804,0.041928000428015366,0.10543199823587202,0.11727999895811081,0.07260800153017044,0.06704799670842476,33.47366099842475
tp_1_1,2048,256,1,1,4b3346511d3b4b3f9fac6fb34eff358e,decode,False,169,2217,0.07827800072846003,8192,,2.4280319213867188,,13.87177562713623,,4.228288173675537,8478,8659,5.481793,5.38168,25.562735998391872,0.03468000068096444,0.10042699796031229,0.09795200079679489,0.07235199958086014,0.07066699981805868,33.37038899917388
tp_1_1,2048,256,1,1,4d9277f70a7646ddb0813d177b743e03,decode,False,170,2218,0.07115300104487687,8192,,2.4233920574188232,,13.752575874328613,,4.212639808654785,8478,8660,5.445685,5.37193,25.396799999725772,0.03516200013109483,0.10315400140825659,0.0976639986038208,0.07155200093984604,0.06741900142515078,33.14453200073331
tp_1_1,2048,256,1,1,c3874901592f417c8866975bb3533272,decode,False,171,2219,0.07656900197616778,8192,,2.444096088409424,,14.795424461364746,,4.22438383102417,8478,8661,5.445794,5.386914,26.495138998143375,0.042202998884022236,0.1019589981297031,0.10246399790048599,0.07315199822187424,0.07407199882436544,34.29182100080652
tp_1_1,2048,256,1,1,4a937d262c444560b95878d33a422820,decode,False,172,2220,0.07194900172180496,8192,,2.462239980697632,,13.854144096374512,,4.293248176574707,8478,8659,5.499665,5.371969,25.58671999940998,0.04103099854546599,0.10155500058317557,0.10054399818181992,0.07068800181150436,0.06945999848539941,33.49952799908351
tp_1_1,2048,256,1,1,7bc0b5c52d41473e93bc1149d2540689,decode,False,173,2221,0.07668200123589486,8192,,2.445024013519287,,13.626239776611328,,4.184800148010254,8478,8660,5.455133,5.405595,25.316458999441238,0.043021002056775615,0.09957899965229444,0.10044799745082855,0.07123199850320816,0.06919800216564909,33.07712099922355
tp_1_1,2048,256,1,1,f9f250dbba16455a89889eeb22bb8ea7,decode,False,174,2222,0.07028499749139883,8192,,2.4855360984802246,,13.715007781982422,,4.237279891967773,8478,8659,5.469444,5.400745,25.416087999474257,0.03840800127363764,0.09946600039256737,0.10188800096511841,0.0721919983625412,0.07357299909926951,33.26692699920386
tp_1_1,2048,256,1,1,f734596907804fbab0a65f412907c830,decode,False,175,2223,0.1120609995268751,8192,,2.4545600414276123,,13.737919807434082,,4.227776050567627,8478,8660,5.460983,5.396477,25.459682001383044,0.03953600025852211,0.11343100049998611,0.10124800354242325,0.08511999994516373,0.07273499795701355,33.29613200185122
tp_1_1,2048,256,1,1,04367aaa3f054a1e98742f11590f02c7,decode,False,176,2224,0.10758099961094558,8192,,2.4217920303344727,,13.690784454345703,,4.240767955780029,8478,8660,5.451573,5.367079,25.347318998683477,0.03517799996188842,0.10101099906023592,0.10169599950313568,0.07344000041484833,0.06570500045199879,33.128299000964034
tp_1_1,2048,256,1,1,30dc3cf56e3c43c7bd196c9b90638110,decode,False,177,2225,0.07451599958585575,8192,,2.4202558994293213,,13.652735710144043,,4.397759914398193,8478,8660,5.456659,5.371747,25.294505998317618,0.03996799932792783,0.09991600018111058,0.1194240003824234,0.07056000083684921,0.06859299901407212,33.26902600019821
tp_1_1,2048,256,1,1,428cf5e0765143d0a6b431446f444f11,decode,False,178,2226,0.07540899969171733,8192,,2.4217920303344727,,13.75715160369873,,4.224832057952881,8478,8658,5.478755,5.387776,25.465344999247463,0.03747499795281328,0.10040799679700285,0.10016000270843506,0.07436800003051758,0.06814099833718501,33.2778199990571
tp_1_1,2048,256,1,1,62f2806897474f6a8abfa822cf093fbc,decode,False,179,2227,0.07009299952187575,8192,,2.467168092727661,,13.69654369354248,,4.252064228057861,8478,8660,5.453617,5.371743,25.38865400128998,0.043870000808965415,0.1012880020425655,0.10268799960613251,0.07257600128650665,0.06883100286358967,33.24172500288114
tp_1_1,2048,256,1,1,1c2d422dede246fa8ffffdf0a8f64c63,decode,False,180,2228,0.06957499863347039,8192,,2.4503040313720703,,13.710687637329102,,4.223840236663818,8478,8661,5.455625,5.386665,25.359857998410007,0.051268001698190346,0.09825899905990809,0.11753600090742111,0.07145600020885468,0.06446299812523648,33.19381600158522
tp_1_1,2048,256,1,1,44465fa4738042bb8a496a4e4a2caad0,decode,False,181,2229,0.0757020025048405,8192,,2.4324800968170166,,13.806624412536621,,4.274208068847656,8478,8658,5.467818,5.385538,25.495653000689344,0.03540199759299867,0.09943900295183994,0.10076799988746643,0.07382400333881378,0.06906499766046181,33.35398499984876
tp_1_1,2048,256,1,1,d18ee2a5fcfb48d8981771bc7f72c777,decode,False,182,2230,0.06566599768120795,8192,,2.5327999591827393,,13.737471580505371,,4.227168083190918,8478,8660,5.45731,5.39769,25.456184001086513,0.04017799801658839,0.10439100151415914,0.12201599776744843,0.07206399738788605,0.06588500036741607,33.38050300226314
tp_1_1,2048,256,1,1,adcddaadee1d4195b280c464ac59c5ac,decode,False,183,2231,0.07679200280108489,8192,,2.4512319564819336,,13.773088455200195,,4.240608215332031,8478,8659,5.45671,5.396782,25.46100099789328,0.05290300032356754,0.09983099880628288,0.09855999797582626,0.0721919983625412,0.06445299732149579,33.32711999973981
tp_1_1,2048,256,1,1,8d400fdb09764accb047a7933ed83170,decode,False,184,2232,0.07617799928993918,8192,,2.448863983154297,,13.651583671569824,,4.211359977722168,8478,8660,5.451171,5.375734,25.35513600014383,0.041964001866290346,0.11226200149394572,0.10531199723482132,0.07702399790287018,0.0752320011088159,33.15727700100979
tp_1_1,2048,256,1,1,f6eb2a060a7b49b0aa0277a212a0dcd9,decode,False,185,2233,0.0777690001996234,8192,,2.4889280796051025,,13.67728042602539,,4.279808044433594,8478,8659,5.460626,5.37525,25.35081400128547,0.03617100082919933,0.10230699990643188,0.11961600184440613,0.07251200079917908,0.06826800017734058,33.2631040000706
tp_1_1,2048,256,1,1,f4ec0609f84d4f47bbe441f6dd6fda78,decode,False,186,2234,0.07068600098136812,8192,,2.437407970428467,,13.690176010131836,,4.2335357666015625,8478,8660,5.484348,5.385374,25.36918199984939,0.03898100112564862,0.10074599776999094,0.10000000149011612,0.07161600142717361,0.06478200157289393,33.180300997628365
tp_1_1,2048,256,1,1,14a2486f62e9401ea0c0cd7c212b342b,decode,False,187,2235,0.078013999882387,8192,,2.4579520225524902,,13.720767974853516,,4.252575874328613,8478,8661,5.469817,5.377749,25.45169700169936,0.040899998566601425,0.11166300100740045,0.10124800354242325,0.08460800349712372,0.06500599920400418,33.31840800092323
tp_1_1,2048,256,1,1,d032318619b64e87afc6350a4837d5ec,decode,False,188,2236,0.07339500007219613,8192,,2.4396159648895264,,13.693408012390137,,4.2579522132873535,8478,8660,5.449667,5.372292,25.341644999571145,0.037132998841116205,0.10237400056212209,0.10067199915647507,0.07088000327348709,0.06562900307471864,33.16372499830322
tp_1_1,2048,256,1,1,d40492229415416facb739aceee388df,decode,False,189,2237,0.07888099935371429,8192,,2.4197120666503906,,13.68614387512207,,4.194015979766846,8478,8659,5.456288,5.367114,25.327178998850286,0.05687700104317628,0.10208599996985868,0.11299200356006622,0.07206399738788605,0.06603899964829907,33.098378000431694
tp_1_1,2048,256,1,1,abe67df43bf047b3bafcd345e0479079,decode,False,190,2238,0.07142599861253984,8192,,2.4535040855407715,,13.702816009521484,,4.219520092010498,8478,8659,5.470311,5.398299,25.387255001987796,0.03434599784668535,0.10191800174652599,0.09916800260543823,0.07168000191450119,0.0665219995426014,33.212335998541676
tp_1_1,2048,256,1,1,27a43113df5e4e478c7cfe89e63a2979,decode,False,191,2239,0.08571400030632503,8192,,2.4350080490112305,,13.68832015991211,,4.246912002563477,8478,8658,5.448324,5.37784,25.378167996677803,0.0400930002797395,0.11355799870216288,0.10073599964380264,0.08924800157546997,0.06557600136147812,33.21350099940901
tp_1_1,2048,256,1,1,7981715bc47a44e891c13c512028bb3f,decode,False,192,2240,0.07808200098224916,8192,,2.456223964691162,,13.657983779907227,,4.216127872467041,8478,8659,5.460913,5.381384,25.319986998511013,0.040621998778078705,0.10205900252913125,0.10067199915647507,0.0708480030298233,0.0645139989501331,33.10965000127908
tp_1_1,2048,256,1,1,d4f4d3c9afea4557ba6021ccc7cfcd18,decode,False,193,2241,0.07266800093930215,8192,,2.4839680194854736,,13.689536094665527,,4.231935977935791,8478,8660,5.483994,5.377147,25.36298999984865,0.03632600055425428,0.09985699944081716,0.111455999314785,0.07209599763154984,0.06565100193256512,33.22055299940985
tp_1_1,2048,256,1,1,f1b3201d585c48f5bc205eefbd838a21,decode,False,194,2242,0.07123000250430778,8192,,2.4770240783691406,,13.628191947937012,,4.267807960510254,8478,8661,5.469761,5.381506,25.290256999142002,0.037130997952772304,0.10074999954667874,0.09939199686050415,0.07820799946784973,0.06584999937331304,33.1897879987082
tp_1_1,2048,256,1,1,0034519929b64348bf8db5a92fb452e1,decode,False,195,2243,0.07117100176401436,8192,,2.4119999408721924,,14.5349760055542,,4.2527360916137695,8478,8659,5.44549,5.387316,26.263996998750372,0.033991000236710533,0.11056899893446825,0.10080000013113022,0.08483199775218964,0.06995900184847414,34.08201199999894
tp_1_1,2048,256,1,1,1cb987a388cf458ca809501cc50408ed,decode,False,196,2244,0.07683399962843396,8192,,2.446079969406128,,13.727583885192871,,4.2111358642578125,8478,8661,5.459988,5.375921,25.482202003331622,0.039755999750923365,0.10588599980110303,0.110944002866745,0.08118399977684021,0.06511600076919422,33.28091300136293
tp_1_1,2048,256,1,1,d91c6766142445dead39cde90fa08c4c,decode,False,197,2245,0.07499899948015809,8192,,2.455552101135254,,13.681119918823242,,4.226751804351807,8478,8660,5.459193,5.378225,25.373442000272917,0.03542700142133981,0.10232799832010642,0.10044799745082855,0.07107199728488922,0.07066200123517774,33.74831800101674
tp_1_1,2048,256,1,1,1b8ec24694f24a23bdd79c2965e6db17,decode,False,198,2246,0.07270499918377027,8192,,2.442751884460449,,13.679295539855957,,4.455327987670898,8478,8659,5.453716,5.390527,25.33931899961317,0.04787300349562429,0.10256899986416101,0.12643200159072876,0.07001599669456482,0.06507299985969439,33.38721500040265
tp_1_1,2048,256,1,1,16cee4f848764764a4819d6a08976e05,decode,False,199,2247,0.07815299977664836,8192,,2.458400011062622,,13.685791969299316,,4.249855995178223,8478,8660,5.466062,5.385326,25.372448999405606,0.03917600042768754,0.11359700147295371,0.10134399682283401,0.08614400029182434,0.06572799975401722,33.25445500013302
tp_1_1,2048,256,1,1,7b7b556cb18f4daa9fa82b6a87706d91,decode,False,200,2248,0.07608800297020935,8192,,2.4594879150390625,,13.61520004272461,,4.247392177581787,8478,8658,5.45263,5.37143,25.279746998421615,0.0348190005752258,0.10301499787601642,0.10124800354242325,0.07119999825954437,0.06440699871745892,33.108789997641
tp_1_1,2048,256,1,1,3b76ed6937b14630b1b08249f83cbc47,decode,False,201,2249,0.07103299867594615,8192,,2.4166719913482666,,13.655936241149902,,4.249087810516357,8478,8660,5.444654,5.369897,25.29417400000966,0.03349499820615165,0.09950399908120744,0.10025600343942642,0.07264000177383423,0.06712100002914667,33.07189599945559
tp_1_1,2048,256,1,1,cfd0229b1f2749439370e745701d8aca,decode,False,202,2250,0.07086200275807641,8192,,2.4878718852996826,,13.71401596069336,,4.250783920288086,8478,8658,5.484518,5.387994,25.404135001735995,0.043645002733683214,0.10021599882747978,0.10025600343942642,0.07132799923419952,0.0687059982737992,33.26838599969051
tp_1_1,2048,256,1,1,fb62716cb9a24649b030158a0031ab56,decode,False,203,2251,0.07655499939573929,8192,,2.4104959964752197,,14.781824111938477,,4.267039775848389,8478,8660,5.478511,5.393496,26.49018400188652,0.03681700036395341,0.09944299745257013,0.09993600100278854,0.07155200093984604,0.06557899905601516,34.315130000322824
tp_1_1,2048,256,1,1,852caa57615744c5ae4375a26669451a,decode,False,204,2252,0.07546399865532294,8192,,2.4316799640655518,,13.634528160095215,,4.212128162384033,8478,8659,5.453408,5.377023,25.333883000712376,0.04016299862996675,0.10118800128111616,0.10339199751615524,0.07708799839019775,0.07703600203967653,33.09487400110811
tp_1_1,2048,256,1,1,723214e895fd4dda98d942d05b4b9fcf,decode,False,205,2253,0.06827600009273738,8192,,2.519808053970337,,13.751808166503906,,4.233119964599609,8478,8660,5.453405,5.38889,25.416283002414275,0.03463200118858367,0.09915400005411357,0.12617599964141846,0.07264000177383423,0.06490799933089875,33.309971000562655
tp_1_1,2048,256,1,1,8349c5599af5440f988a775c63de65c6,decode,False,206,2254,0.06931100142537616,8192,,2.4035520553588867,,14.821855545043945,,4.245183944702148,8478,8661,5.464044,5.386738,26.476787999854423,0.035414999729255214,0.09946599675458856,0.10300800204277039,0.07039999961853027,0.06492899774457328,34.27455299970461
tp_1_1,2048,256,1,1,5236bf92e1b64c1e832ff29649e42d8d,decode,False,207,2255,0.07088599886628799,8192,,2.4201600551605225,,13.674528121948242,,4.237919807434082,8478,8660,5.458525,5.372529,25.370982999447733,0.03938400186598301,0.10379999730503187,0.09824000298976898,0.07187200337648392,0.07045299935271032,33.16021999853547
tp_1_1,2048,256,1,1,9f10e804106b4cd49d5ec1dff1ef96e9,decode,False,208,2256,0.07497600017813966,8192,,2.449023962020874,,13.720191955566406,,4.233983993530273,8478,8661,5.450426,5.365196,25.377276000654092,0.036826000723522156,0.09842999861575663,0.11244799941778183,0.07174400240182877,0.06585899973288178,33.201867998286616
tp_1_1,2048,256,1,1,f8784ddd1a11479b991f3e36447bff43,decode,False,209,2257,0.06955999924684875,8192,,2.408735990524292,,13.679360389709473,,4.274975776672363,8478,8658,5.464756,5.372841,25.339492000057362,0.0359090008714702,0.09993300045607612,0.1013759970664978,0.07635200023651123,0.06758499876013957,33.18504799972288
tp_1_1,2048,256,1,1,a9fa301e6fa64667b1c13fc4027df5ca,decode,False,210,2258,0.06834199666627683,8192,,2.4238080978393555,,13.702176094055176,,4.227168083190918,8478,8659,5.461546,5.397074,25.394721997145098,0.040554001316195354,0.115072001790395,0.10127999633550644,0.0846719965338707,0.0690909982949961,33.21318700182019
tp_1_1,2048,256,1,1,bc7d0da777a548e896e4ca368be0e3e1,decode,False,211,2259,0.06781800038879737,8192,,2.4730238914489746,,13.917887687683105,,4.2325439453125,8478,8658,5.463675,5.376002,25.6320959997538,0.03674500112538226,0.10184100028709508,0.12675200402736664,0.0719040036201477,0.06772000051569194,33.4972189994005
tp_1_1,2048,256,1,1,eebfe727fe92463492d29f2966346780,decode,False,212,2260,0.07499999992433004,8192,,2.468672037124634,,13.779871940612793,,4.288479804992676,8478,8659,5.472579,5.401948,25.511247000395088,0.04014700243715197,0.09925899939844385,0.10304000228643417,0.07305599749088287,0.0694699992891401,33.43364000102156
tp_1_1,2048,256,1,1,334768dadbad4ef7b8110b15cbd09e47,decode,False,213,2261,0.07688400000915863,8192,,2.509984016418457,,13.803936004638672,,4.2302398681640625,8478,8660,5.433113,5.375888,25.46807800172246,0.045463999413186684,0.10173500049859285,0.11417599767446518,0.07337599992752075,0.0666779997118283,33.367015999829164
tp_1_1,2048,256,1,1,310bc492d8cf4360a58d726d268fccd7,decode,False,214,2262,0.07252399882418104,8192,,2.414112091064453,,13.728863716125488,,4.213024139404297,8478,8659,5.479364,5.396599,25.45912099958514,0.046458000724669546,0.10171200119657442,0.10012800246477127,0.0719359964132309,0.06931400275789201,33.261404001677874
tp_1_1,2048,256,1,1,9a9ba2a301584ff5964cc408ab06f178,decode,False,215,2263,0.07865500083426014,8192,,2.474463939666748,,13.682175636291504,,4.239903926849365,8478,8661,5.46014,5.384236,25.388150999788195,0.042445000872248784,0.11242199980188161,0.10326399654150009,0.07443200051784515,0.06542800110764802,33.25076300097862
tp_1_1,2048,256,1,1,c36387848a7d46d0b939c58090b8806f,decode,False,216,2264,0.07525500041083433,8192,,2.4477438926696777,,13.806912422180176,,4.250400066375732,8478,8660,5.450873,5.371647,25.465064001764404,0.04948500281898305,0.10287099939887412,0.11507199704647064,0.07072000205516815,0.08038099986151792,33.31219100073213
tp_1_1,2048,256,1,1,4208272b74c442e9970f721c1668b4af,decode,False,217,2265,0.07456800085492432,8192,,2.4159040451049805,,13.749823570251465,,4.180704116821289,8478,8659,5.476201,5.395259,25.435346997255692,0.04070599970873445,0.10094900062540546,0.09875199943780899,0.0713919997215271,0.06960899918340147,33.1966019984975
tp_1_1,2048,256,1,1,4255509b690d4b32a16c6e77846ab4fd,decode,False,218,2266,0.07015099981799722,8192,,2.427743911743164,,13.672991752624512,,4.231584072113037,8478,8660,5.447094,5.38263,25.351803997182287,0.036401997931534424,0.11386500045773573,0.10099200159311295,0.08646400272846222,0.06530599785037339,33.169171001645736
tp_1_1,2048,256,1,1,89a49133158748638b7cdfe34580a1f7,decode,False,219,2267,0.07914799789432436,8192,,2.438015937805176,,13.928095817565918,,4.4482879638671875,8478,8659,5.444355,5.370162,25.572704998921836,0.04263099981471896,0.10271000064676628,0.1154559999704361,0.0719359964132309,0.06436300100176595,33.632052000029944
tp_1_1,2048,256,1,1,08fec8a033aa49d8b40397239478fd73,decode,False,220,2268,0.07932199878268875,8192,,3.6064319610595703,,13.66256046295166,,4.2342400550842285,8478,8658,5.463104,5.379133,25.379070997587405,0.03607899998314679,0.10456000018166378,0.09737599641084671,0.0724480003118515,0.07633600034750998,34.37262200168334
tp_1_1,2048,256,1,1,b7adb06e731e4a84b5dbbcb1d35ca282,decode,False,221,2269,0.071644000854576,8192,,2.497567892074585,,13.765024185180664,,4.202816009521484,8478,8660,5.459621,5.39388,25.434547998884227,0.05022799814469181,0.10002700219047256,0.10467199981212616,0.07123199850320816,0.06566999945789576,33.27835900199716
tp_1_1,2048,256,1,1,e2ce5dca659e40af94aafaa911c10957,decode,False,222,2270,0.0704810008755885,8192,,2.428096055984497,,13.79139232635498,,4.331647872924805,8478,8658,5.465846,5.404314,25.47667099861428,0.03651599763543345,0.10261499846819788,0.09916800260543823,0.07523199915885925,0.0646720000077039,33.3885090003605
tp_1_1,2048,256,1,1,e917af761b2e4001a3112db2f39b2e32,decode,False,223,2271,0.07437000022036955,8192,,2.415584087371826,,13.793343544006348,,4.279615879058838,8478,8661,5.451859,5.373301,25.459019998379517,0.033962001907639205,0.10294299863744527,0.11510399729013443,0.07145600020885468,0.06510900129796937,33.28563600007328
tp_1_1,2048,256,1,1,e0ce73d686554a7299fe09e3adf3f7ab,decode,False,224,2272,0.07094600005075336,8192,,2.4036478996276855,,13.578304290771484,,4.231584072113037,8478,8660,5.456411,5.375113,25.20706900031655,0.03490199742373079,0.10186800136580132,0.11116799712181091,0.07168000191450119,0.06525199933093973,33.035659998859046
tp_1_1,2048,256,1,1,91d32eef0876488c97cc5530e20655b5,decode,False,225,2273,0.07267799810506403,8192,,2.419680118560791,,13.707200050354004,,4.300384044647217,8478,8659,5.473641,5.382552,25.385922999703325,0.03780800034292042,0.09884499741019681,0.10038399696350098,0.0724480003118515,0.06427799962693825,33.27066700148862
tp_1_1,2048,256,1,1,a173ba09e67747069762761b18655874,decode,False,226,2274,0.0726629987184424,8192,,2.40883207321167,,13.714943885803223,,4.196671962738037,8478,8661,5.456683,5.375216,25.42202900076518,0.042291001591365784,0.11466700016171671,0.0982080027461052,0.07852800190448761,0.06526099969050847,33.15753400238464
tp_1_1,2048,256,1,1,5a96b9085cef48ad9e0193c0547c7716,decode,False,227,2275,0.07581599857076071,8192,,2.400831937789917,,13.672831535339355,,4.24886417388916,8478,8660,5.44344,5.379294,25.338871997519163,0.04052299846080132,0.10091400326928124,0.09859199821949005,0.07519999891519547,0.06557099914061837,33.09475800051587
tp_1_1,2048,256,1,1,2056c0dabb004fe4b8a2c009e6e94b7e,decode,False,228,2276,0.06902899986016564,8192,,2.4399359226226807,,13.684479713439941,,4.275328159332275,8478,8660,5.456475,5.387114,25.339202999020927,0.03497699799481779,0.09940000018104911,0.11203200370073318,0.07065600156784058,0.06614800076931715,33.19839300093008
tp_1_1,2048,256,1,1,9040504d85dc42b6beaaeb6fa84184c9,decode,False,229,2277,0.06952100011403672,8192,,2.4558401107788086,,13.802528381347656,,4.248159885406494,8478,8660,5.471217,5.372094,25.459152999246726,0.03422500230954029,0.10061600187327713,0.10153599828481674,0.07231999933719635,0.06431899964809418,33.3236440019391
tp_1_1,2048,256,1,1,85d604f8b9444a80b321d3333f786ea6,decode,False,230,2278,0.06797100286348723,8192,,2.479327917098999,,13.689184188842773,,4.2514238357543945,8478,8659,5.457696,5.373483,25.379458998941118,0.03711700264830142,0.10335299884900451,0.1056319996714592,0.07241600006818771,0.0771630002418533,33.24013699966599
tp_1_1,2048,256,1,1,1a21e31569be4a7f9aadca78282e8412,decode,False,231,2279,0.07906299651949666,8192,,2.4312000274658203,,13.6461763381958,,4.214655876159668,8478,8656,5.458,5.393272,25.32522899855394,0.0400200005969964,0.10029099939856678,0.09884800016880035,0.0703359991312027,0.06498900256701745,33.11427900189301
tp_1_1,2048,256,1,1,c8525a77a8414ec6bb038fd689725664,decode,False,232,2280,0.06914900222909637,8192,,2.441472053527832,,13.714400291442871,,4.209375858306885,8478,8659,5.473547,5.390848,25.4009109994513,0.03694599945447408,0.0997220013232436,0.10220800340175629,0.07580800354480743,0.06798399772378616,33.19983199980925
tp_1_1,2048,256,1,1,1743e7fb8322449c8fb0af8edc2c07fc,decode,False,233,2281,0.06826699973316863,8192,,2.4545280933380127,,13.651712417602539,,4.2439680099487305,8478,8658,5.45895,5.383981,25.31161200022325,0.0366729982488323,0.11290899783489294,0.10473600029945374,0.0751039981842041,0.06524399941554293,33.17247499944642
tp_1_1,2048,256,1,1,4d8511f9dbe642858e41ec5cc15b481d,decode,False,234,2282,0.06741999823134392,8192,,2.4284160137176514,,13.663711547851562,,4.248064041137695,8478,8660,5.442532,5.371212,25.322297999082366,0.03917299909517169,0.10323099922970869,0.09724800288677216,0.07356800138950348,0.06689400106552057,33.130484000139404
tp_1_1,2048,256,1,1,f4258a000370488893aeee3249588a33,decode,False,235,2283,0.07751600060146302,8192,,2.433919906616211,,13.682656288146973,,4.231264114379883,8478,8660,5.458162,5.380132,25.351608001074055,0.04704000093624927,0.09924899859470315,0.12015999853610992,0.07068800181150436,0.06913500328664668,33.15050300079747
tp_1_1,2048,256,1,1,a17a57b2766341dd9f7367d2e626c6aa,decode,False,236,2284,0.06997599848546088,8192,,2.4832959175109863,,13.709088325500488,,4.208352088928223,8478,8660,5.484688,5.388905,25.375557997904252,0.040221999370260164,0.10085599933518097,0.09967999905347824,0.07123199850320816,0.0640559992461931,33.2185320003191
tp_1_1,2048,256,1,1,2af62bb559bb4c63a1197cfebf7911f0,decode,False,237,2285,0.07054099842207506,8192,,2.448960065841675,,13.730303764343262,,4.226240158081055,8478,8658,5.462403,5.386492,25.4016849976324,0.03920399831258692,0.11199100117664784,0.1008640006184578,0.0859839990735054,0.0641959995846264,33.23759400154813
tp_1_1,2048,256,1,1,569254a16d0b4eb787665da934cfbb62,decode,False,238,2286,0.07362899850704707,8192,,2.464128017425537,,13.642687797546387,,4.262688159942627,8478,8661,5.447724,5.373346,25.320147000456927,0.034774999221554026,0.1030549974530004,0.10080000013113022,0.07171200215816498,0.07488499977625906,33.168945999932475
tp_1_1,2048,256,1,1,11a86e625bc64c3bad8c903e97245a07,decode,False,239,2287,0.06728399966959842,8192,,2.410399913787842,,13.687520027160645,,4.233791828155518,8478,8659,5.451085,5.382555,25.34207699864055,0.03636800101958215,0.10024899893323891,0.10249599814414978,0.0753600001335144,0.06519499947899021,33.151319999888074
tp_1_1,2048,256,1,1,85776e1907b444b18de2864672f9fbe5,decode,False,240,2288,0.06626100002904423,8192,,2.413952112197876,,13.673919677734375,,4.4683837890625,8478,8661,5.475238,5.388297,25.352786000439664,0.036540997825795785,0.10049499906017445,0.0995199978351593,0.07468800246715546,0.06831599966972135,33.41648900095606
tp_1_1,2048,256,1,1,028f1fe4d995426dbbe67e701dcba36e,decode,False,241,2289,0.06896599734318443,8192,,2.4305920600891113,,13.723039627075195,,4.217728137969971,8478,8658,5.458763,5.373041,25.431926998862764,0.05879300078959204,0.10151799870072864,0.09935999661684036,0.07388799637556076,0.0768509999033995,33.20201900351094
tp_1_1,2048,256,1,1,ab340adad2294036862b5e6ff8bcb26c,decode,False,242,2290,0.07797199941705912,8192,,2.41593599319458,,13.798175811767578,,4.2163519859313965,8478,8659,5.456687,5.406952,25.505686000542482,0.03914700209861621,0.10163799743168056,0.1019200012087822,0.0783040001988411,0.06539600144606084,33.28819599846611
tp_1_1,2048,256,1,1,5924a7cc8dab479b9894925a55e10ea6,decode,False,243,2291,0.07327399725909345,8192,,2.4902079105377197,,14.439519882202148,,4.255231857299805,8478,8660,5.445197,5.384451,26.20392099925084,0.04473100125323981,0.11351800276315771,0.1011200025677681,0.08131200075149536,0.09036999836098403,34.12649200254236
tp_1_1,2048,256,1,1,3954d12a7c484c05b965dc0d95f9062a,decode,False,244,2292,0.12011200306005776,8192,,2.417088031768799,,13.71504020690918,,4.298208236694336,8478,8658,5.457081,5.38277,25.470044998655794,0.037294001231202856,0.11286800145171583,0.0997759997844696,0.0825280025601387,0.0708779989508912,33.33047399792122
tp_1_1,2048,256,1,1,1ee8d6e4d7d34257af5cf7d2b10764c4,decode,False,245,2293,0.07390699829556979,8192,,2.4245119094848633,,13.776543617248535,,4.250495910644531,8478,8660,5.459817,5.385821,25.450039000133984,0.04103700121049769,0.10025399751611985,0.11315199732780457,0.07155200093984604,0.06835499880253337,33.263574998272816
tp_1_1,2048,256,1,1,65829c89ee69412492990165bff81089,decode,False,246,2294,0.07880300108809024,8192,,2.4742720127105713,,13.776224136352539,,4.270463943481445,8478,8660,5.464011,5.388766,25.47581600083504,0.03567999738152139,0.10271300197928213,0.10208000242710114,0.07132799923419952,0.06407299952115864,33.38086100120563
tp_1_1,2048,256,1,1,b50dd725210d4ca79164ee6bfcffaf1d,decode,False,247,2295,0.09717699867906049,8192,,2.4791359901428223,,13.711647987365723,,4.285439968109131,8478,8659,5.445932,5.369776,25.38138800082379,0.03445400216151029,0.10177799777011387,0.11241599917411804,0.07974400371313095,0.0654339964967221,33.27949099912075
tp_1_1,2048,256,1,1,9e894f127bd84b9c8d1c9406daa46337,decode,False,248,2296,0.0712710025254637,8192,,2.432352066040039,,13.66211223602295,,4.217440128326416,8478,8659,5.464587,5.380897,25.30562399988412,0.03476100027910434,0.10048900003312156,0.10559999942779541,0.07030399888753891,0.06811500134062953,33.11675399891101
tp_1_1,2048,256,1,1,12de867873a64cdf83e56e3d4dfe8e29,decode,False,249,2297,0.07679900227230974,8192,,2.4267520904541016,,13.729503631591797,,4.277728080749512,8478,8660,5.464967,5.377125,25.366196998220403,0.03416799881961197,0.10268800178891979,0.09958399832248688,0.07091200351715088,0.06362999920384027,33.22043099979055
tp_1_1,2048,256,1,1,c47e9a5e97984756bf8facbd933fac30,decode,False,250,2298,0.07795700003043748,8192,,2.4041600227355957,,13.67091178894043,,4.222911834716797,8478,8658,5.462968,5.383743,25.386190998688107,0.04102200182387605,0.11443800030974671,0.10147199779748917,0.0769599974155426,0.06890999793540686,33.154808999825036
